学校,科类,专业,最低分
对外经贸大学,理科,金融工程,386
对外经贸大学,理科,经济统计学,384
对外经贸大学,理科,金融数学,384
对外经贸大学,理科,会计学,382
对外经贸大学,理科,数据科学与大数据技术,381
对外经贸大学,理科,财务管理,381
对外经贸大学,理科,公共事业管理,381
对外经贸大学,理科,金融学,380
对外经贸大学,理科,经济与金融,380
对外经贸大学,理科,投资学,380
对外经贸大学,理科,国际经济与贸易,379
对外经贸大学,理科,保险学,379
对外经贸大学,理科,法学,379
对外经贸大学,理科,电子商务,379
对外经贸大学,理科,海关管理,379
对外经贸大学,理科,精算学,379
对外经贸大学,文科,国际经济与贸易,379
对外经贸大学,文科,会计学,379
对外经贸大学,文科,金融学,378
对外经贸大学,文科,金融学（国际金融与市场）,377
对外经贸大学,文科,法学,377
对外经贸大学,文科,财务管理,377
对外经贸大学,文科,海关管理,377
对外经贸大学,文科,经济统计学,377
对外经贸大学,文科,物流管理,377
对外经贸大学,文科,电子商务,376
对外经贸大学,文科,商务英语,376
对外经贸大学,文科,国际政治,376
哈尔滨工业大学,理科,建筑学,384
哈尔滨工业大学,理科,工科试验班（工程力学、复合材料与工程）,382
哈尔滨工业大学,理科,电气工程及其自动化,381
哈尔滨工业大学,理科,飞行器设计与工程,381
哈尔滨工业大学,理科,计算机类（计算机科学与技术、信息安全、物联网工程等4个专业）,381
哈尔滨工业大学,理科,软件工程,380
哈尔滨工业大学,理科,自动化类（自动化等2个专业）,380
哈尔滨工业大学,理科,材料科学与工程,379
哈尔滨工业大学,理科,数学类（数学与应用数学、信息与计算科学等3个专业）,379
哈尔滨工业大学,理科,电子信息类（电子与信息工程学院）,379
哈尔滨工业大学,理科,光电信息科学与工程,378
哈尔滨工业大学,理科,电子信息类（航天学院）,378
哈尔滨工业大学,理科,机械类（机械设计制造及其自动化、机械电子工程、工业设计等5个专业）,378
哈尔滨工业大学,理科,城乡规划（城乡规划、风景园林、环境设计（四年））,378
哈尔滨工业大学,理科,焊接技术与工程,377
哈尔滨工业大学,理科,材料成型及控制工程,377
哈尔滨工业大学,理科,经济管理试验班,377
哈尔滨工业大学,理科,环境科学与工程类（环境工程、环境科学）,377
哈尔滨工业大学,理科,能源动力类（能源与动力工程等3个专业）,377
哈尔滨工业大学,理科,土木类（土木工程、城市地下空间工程等3个专业）,377
哈尔滨工业大学,理科,化学类（化学、应用化学等3个专业）,377
哈尔滨工业大学,理科,仪器类（测控技术与仪器等2个专业）,377
哈尔滨工业大学,理科,交通运输类（交通工程、交通设备与控制工程等3个专业）,377
哈尔滨工业大学,理科,能源化学工程,376
哈尔滨工业大学,文科,经济管理试验班,372
哈尔滨工业大学,文科,设计学类（数字媒体艺术）,368
哈尔滨工业大学,文科,法学,367
哈尔滨工业大学,文科,英语,367
哈尔滨工业大学,文科,社会学类（社会学）,367
山东大学,理科,管理科学与工程类,376
山东大学,理科,物理学类,376
山东大学,理科,计算机科学与技术,375
山东大学,理科,数学类,374
山东大学,理科,自动化类,373
山东大学,理科,临床医学,373
山东大学,理科,药学类,373
山东大学,理科,化学类,373
山东大学,理科,生物科学类,373
山东大学,理科,材料类,372
山东大学,理科,电子信息类,372
山东大学,理科,电气工程及其自动化,372
山东大学,理科,环境科学与工程类,372
山东大学,理科,软件工程,371
山东大学,理科,建筑学,371
山东大学,理科,微电子科学与工程,371
山东大学,理科,数字媒体技术,371
山东大学,理科,光电信息科学与工程,371
山东大学,理科,土木类,371
山东大学,理科,机械类,371
山东大学,理科,能源动力类,371
山东大学,理科,集成电路设计与集成系统,371
山东大学,理科,化学工程与工艺,371
山东大学,理科,工程力学,371
山东大学,理科,交通运输类,371
山东大学,理科,生物医学工程,371
山东大学,理科,水利类,371
山东大学,文科,经济学类,375
山东大学,文科,法学类,375
山东大学,文科,英语,374
山东大学,文科,汉语国际教育,374
山东大学,文科,新闻传播学类,374
山东大学,文科,工商管理类,373
山东大学,文科,公共管理类,373
山东大学,文科,政治学类,373
山东大学,文科,中国语言文学类,373
山东大学,文科,哲学类,373
山东大学,文科,历史学类,373
山东大学,文科,西班牙语,373
山东大学,文科,文化产业管理,372
山东大学,文科,旅游管理类,372
山东大学,文科,社会学类,372
山东大学,文科,日语,372
山东大学,文科,朝鲜语,371
西安交通大学,理科,工科试验班（钱学森班）,390
西安交通大学,理科,会计学（ACCA）,385
西安交通大学,理科,理科试验班（数学）,385
西安交通大学,理科,工科试验班（工科与管理贯通）,384
西安交通大学,理科,理科试验班（计算机）,384
西安交通大学,理科,软件工程,383
西安交通大学,理科,自动化类（自动化）,383
西安交通大学,理科,电气类,383
西安交通大学,理科,计算机类（计算机科学与技术、物联网工程）,383
西安交通大学,理科,经济学类,382
西安交通大学,理科,公共管理类,382
西安交通大学,理科,医学试验班（侯宗濂班）,382
西安交通大学,理科,数学类,382
西安交通大学,理科,理科试验班（物理）,382
西安交通大学,理科,电子信息类（电子科学与技术、微电子科学与工程、信息工程）,382
西安交通大学,理科,工科试验班（机类）,381
西安交通大学,理科,物理学类,381
西安交通大学,理科,生物医学工程类,381
西安交通大学,文科,文科试验班类,377
中国海洋大学,理科,海洋科学,369
中国海洋大学,理科,电子信息工程,368
中国海洋大学,理科,水产养殖学,367
中国海洋大学,理科,大气科学,367
中国海洋大学,理科,英语,367
中国海洋大学,理科,海洋资源与环境,367
中国海洋大学,理科,法学,367
中国海洋大学,理科,自动化,367
中国海洋大学,理科,船舶与海洋工程,367
中国海洋大学,理科,工程管理,367
中国海洋大学,理科,金融学,367
中国海洋大学,理科,港口航道与海岸工程,367
中国海洋大学,理科,法语,366
中国海洋大学,理科,通信工程,366
中国海洋大学,理科,计算机科学与技术,366
中国海洋大学,理科,药学,366
中国海洋大学,理科,地球信息科学与技术,366
中国海洋大学,理科,海洋技术,366
中国海洋大学,理科,电子信息科学与技术,366
中国海洋大学,理科,勘查技术与工程,366
中国海洋大学,理科,高分子材料与工程,366
中国海洋大学,理科,生物科学,366
中国海洋大学,理科,生物技术,366
中国海洋大学,理科,国际经济与贸易,366
中国海洋大学,理科,数学类,366
中国海洋大学,理科,经济学,366
中国海洋大学,理科,轮机工程,366
中国海洋大学,理科,化学工程与工艺,365
中国海洋大学,理科,地质学,365
中国海洋大学,理科,物理学,365
中国海洋大学,理科,海洋渔业科学与技术,365
中国海洋大学,理科,光电信息科学与工程,365
中国海洋大学,理科,财务管理,365
中国海洋大学,理科,化学,365
中国海洋大学,理科,食品科学与工程类,365
中国海洋大学,文科,文化产业管理,367
中国海洋大学,文科,工商管理,367
中国海洋大学,文科,法语,365
中国海洋大学,文科,法学,365
中国海洋大学,文科,政治学与行政学,365
中国海洋大学,文科,日语,364
中国海洋大学,文科,新闻传播学类,364
中国药科大学,理科,药学（基础药学理科基地）,369
中国药科大学,理科,药学（国家生命科学与技术人才培养基地）,365
中国药科大学,理科,临床药学,359
中国药科大学,理科,药学类（生物技术、海洋药学）,357
中国药科大学,理科,英语（医药）,356
中国药科大学,理科,药学类（药物制剂、药物分析、药物化学、药学）,356
中国药科大学,理科,生物制药,355
中国药科大学,理科,化工与制药类,354
中国药科大学,理科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统）（医药）,354
中国药科大学,理科,中药学类（中药学、中药制药、中药资源与开发）,354
中国药科大学,理科,药学类（中外合作办学）,348
中国药科大学,文科,经济管理试验班（国际经济与贸易、工商管理、市场营销、经济学、药事管理、信息管理与信息系统）（医药）,355
中国药科大学,文科,英语（医药）,354
北京体育大学,理科,新闻学,349
北京体育大学,理科,英语,348
北京体育大学,理科,汉语国际教育,348
北京体育大学,理科,运动康复,347
北京体育大学,理科,体育经济与管理,347
北京体育大学,理科,广告学,345
北京体育大学,理科,运动人体科学,344
北京体育大学,理科,应用心理学,343
北京体育大学,理科,公共事业管理,343
北京体育大学,文科,新闻学,351
北京体育大学,文科,广告学,350
北京体育大学,文科,体育经济与管理,348
北京体育大学,文科,英语,347
北京体育大学,文科,汉语国际教育,347
北京体育大学,文科,公共事业管理,346
暨南大学,理科,金融学,371
暨南大学,理科,财务管理,367
暨南大学,理科,广告学,365
暨南大学,理科,英语,364
暨南大学,理科,信息与计算科学,364
暨南大学,理科,国际商务,364
暨南大学,理科,电子信息工程,362
暨南大学,理科,生物医学工程,362
暨南大学,理科,电子商务,362
暨南大学,理科,信息安全,361
暨南大学,理科,建筑学,361
暨南大学,理科,电子信息科学与技术,360
暨南大学,理科,旅游管理,360
暨南大学,理科,日语,360
暨南大学,文科,新闻学,369
暨南大学,文科,广播电视学,368
暨南大学,文科,会计学,368
暨南大学,文科,法学,367
暨南大学,文科,汉语国际教育,365
暨南大学,文科,翻译,362
暨南大学,文科,酒店管理,361
暨南大学,文科,市场营销,361
复旦大学,理科,经济学类,411
复旦大学,理科,数学类,409
复旦大学,理科,经济管理试验班,408
复旦大学,文科,经济管理试验班,400
复旦大学,文科,中国语言文学类,399
复旦大学,文科,法学,398
复旦大学,文科,经济学类,398
复旦大学,文科,新闻传播学类,397
复旦大学,文科,英语,397
复旦大学医学部,理科,临床医学（学制8年）,396
复旦大学医学部,理科,临床医学（学制5年）,394
复旦大学医学部,理科,临床医学（儿科）,394
北京航空航天大学,理科,工科试验班类（信息类）,385
北京航空航天大学,理科,理科试验班类（高等理工学院）,385
北京航空航天大学,理科,工科试验班类（国际通用工程学院）,383
北京航空航天大学,理科,理科试验班类（中法工程师学院）,382
北京航空航天大学,理科,社会科学试验班,381
北京航空航天大学,理科,理科试验班类,381
北京航空航天大学,理科,工科试验班类（医工交叉试验班）,381
北京航空航天大学,理科,工科试验班类（航空航天类）,381
北京航空航天大学,文科,社会科学试验班,374
新疆大学,理科,高分子材料与工程,335
新疆大学,理科,地理科学,332
新疆大学,理科,软件工程,332
新疆大学,理科,国际经济与贸易,331
南通大学,理科,口腔医学,347
南通大学,理科,预防医学（为盐城市盐都区定向培养）（定向专业）,345
南通大学,理科,临床医学,343
南通大学,理科,医学影像学,341
南通大学,理科,会计学,339
南通大学,理科,预防医学（为苏州市吴江区定向培养）（定向专业）,339
南通大学,理科,英语（师范）,338
南通大学,理科,信息与计算科学,338
南通大学,理科,英语,337
南通大学,理科,生物科学（师范）,337
南通大学,理科,计算机科学与技术,336
南通大学,理科,预防医学,336
南通大学,理科,软件工程,336
南通大学,理科,电子信息工程,336
南通大学,理科,人力资源管理,336
南通大学,理科,应用心理学,336
南通大学,理科,医学检验技术,336
南通大学,理科,工商管理,336
南通大学,理科,商务英语,336
南通大学,理科,物理学（师范）,336
南通大学,理科,临床医学（为南通市启东市定向培养）（定向专业）,336
南通大学,理科,临床医学（为盐城市盐都区定向培养）（定向专业）,336
南通大学,理科,通信工程,335
南通大学,理科,国际经济与贸易,335
南通大学,理科,电气工程及其自动化,335
南通大学,理科,应用统计学,335
南通大学,理科,自动化,335
南通大学,理科,公共事业管理,335
南通大学,理科,地理科学（师范）,335
南通大学,理科,预防医学（为南通市通州区定向培养）（定向专业）,335
南通大学,理科,应用物理学,335
南通大学,理科,市场营销,335
南通大学,理科,电子商务,334
南通大学,理科,光电信息科学与工程,334
南通大学,理科,日语,334
南通大学,理科,翻译,334
南通大学,理科,生物技术,334
南通大学,理科,物联网工程,334
南通大学,理科,康复治疗学,334
南通大学,理科,机械电子工程,334
南通大学,理科,化学（师范）,334
南通大学,理科,教育技术学（师范）,334
南通大学,理科,预防医学（为盐城市射阳县定向培养）（定向专业）,334
南通大学,理科,生物医学工程,334
南通大学,理科,建筑学,333
南通大学,理科,高分子材料与工程,333
南通大学,理科,物流管理,333
南通大学,理科,信息管理与信息系统,333
南通大学,理科,土木工程,333
南通大学,理科,机械设计制造及其自动化,333
南通大学,理科,海洋技术,333
南通大学,理科,会计学（单列专业）,333
南通大学,理科,药学,333
南通大学,理科,环境科学,333
南通大学,理科,软件工程（嵌入式培养）,333
南通大学,理科,临床医学（为南通市海门市定向培养）（定向专业）,333
南通大学,理科,计算机科学与技术（与NIIT合作嵌入式培养）,333
南通大学,理科,工程管理,332
南通大学,理科,工业设计,332
南通大学,理科,化学工程与工艺,332
南通大学,理科,生物信息学,332
南通大学,理科,服装设计与工程,332
南通大学,理科,测控技术与仪器,332
南通大学,理科,纺织工程,332
南通大学,理科,护理学,332
南通大学,理科,轻化工程,332
南通大学,理科,非织造材料与工程,332
南通大学,理科,环境工程,332
南通大学,理科,建筑电气与智能化,332
南通大学,理科,药物制剂,332
南通大学,理科,交通设备与控制工程,332
南通大学,理科,交通运输,332
南通大学,理科,交通工程,332
南通大学,理科,地理信息科学,332
南通大学,理科,应用化学,332
南通大学,理科,旅游管理,332
南通大学,理科,自然地理与资源环境,332
南通大学,理科,网络工程,332
南通大学,理科,生物工程,332
南通大学,理科,电子信息类（电子科学与技术、集成电路设计与集成系统）,332
南通大学,理科,临床医学（为南通市通州区定向培养）（定向专业）,331
南通大学,理科,预防医学（为常州市溧阳市定向培养）（定向专业）,331
南通大学,理科,预防医学（为南通市如东县定向培养）（定向专业）,331
南通大学,理科,预防医学（为南通市海门市定向培养）（定向专业）,331
南通大学,理科,预防医学（为盐城市大丰区定向培养）（定向专业）,331
南通大学,理科,临床医学（为南通市如东县定向培养）（定向专业）,331
南通大学,理科,预防医学（为盐城市东台市定向培养）（定向专业）,331
南通大学,理科,临床医学（为盐城市大丰区定向培养）（定向专业）,331
南通大学,理科,临床医学（为盐城市建湖县定向培养）（定向专业）,331
南通大学,文科,英语,338
南通大学,文科,汉语言文学,338
南通大学,文科,会计学,338
南通大学,文科,汉语言文学（师范）,338
南通大学,文科,英语（师范）,338
南通大学,文科,应用心理学,337
南通大学,文科,国际经济与贸易,337
南通大学,文科,商务英语,337
南通大学,文科,历史学（师范）,337
南通大学,文科,思想政治教育（师范）,337
南通大学,文科,翻译,336
南通大学,文科,人力资源管理,336
南通大学,文科,汉语国际教育,336
南通大学,文科,工商管理,336
南通大学,文科,新闻学,335
南通大学,文科,服装设计与工程,335
南通大学,文科,社会工作,335
南通大学,文科,日语,335
南通大学,文科,行政管理,335
南通大学,文科,护理学,335
南通大学,文科,秘书学,335
南通大学,文科,公共事业管理,335
南通大学,文科,市场营销,335
南通大学,文科,旅游管理,335
南通大学,文科,会计学（单列专业）,333
上海大学,理科,工商管理（按经济管理类培养，一学年后专业分流）,373
上海大学,理科,工商管理类（工商管理）（中外合作办学）,370
上海大学,理科,理科试验班（含数学与应用数学等5个专业，一学年后专业分流）,370
上海大学,理科,金融学类（金融学）（中外合作办学）,369
上海大学,理科,电子信息类（信息工程）（中外合作办学）,369
上海大学,理科,电子科学与技术（按理学工学类培养，一学年后专业分流）,369
上海大学,文科,日语,370
上海大学,文科,经济与贸易类（国际经济与贸易）（中外合作办学）,370
上海大学,文科,金融学类（金融学）（中外合作办学）,369
上海大学,文科,汉语言文学（按人文社科类培养，一学年后专业分流）,368
内蒙古大学,理科,会计学,359
内蒙古大学,理科,金融工程,357
内蒙古大学,理科,经济学,356
内蒙古大学,理科,自动化,356
内蒙古大学,理科,电子商务,356
内蒙古大学,理科,电子信息科学与技术,352
内蒙古大学,理科,计算机科学与技术,351
内蒙古大学,理科,应用化学,350
内蒙古大学,理科,生物科学,350
内蒙古大学,理科,材料化学,349
广州大学,理科,统计学,352
广州大学,理科,数学与应用数学,349
广州大学,理科,土木工程,348
河海大学,理科,水利类（大禹强化班）,372
河海大学,理科,环境科学,370
河海大学,理科,水利水电工程,370
河海大学,理科,应用物理学,370
河海大学,理科,环境生态工程,369
河海大学,理科,水文与水资源工程,369
河海大学,理科,人力资源管理,369
河海大学,理科,水务工程,369
河海大学,理科,会计学,369
河海大学,理科,财务管理,369
河海大学,理科,海洋科学,369
河海大学,理科,工程力学,369
河海大学,理科,交通工程,369
河海大学,理科,能源与动力工程,369
河海大学,理科,新能源科学与工程,369
河海大学,理科,计算机科学与技术,369
河海大学,理科,环境工程,369
河海大学,理科,给排水科学与工程,369
河海大学,理科,电气工程及其自动化,369
河海大学,理科,港口航道与海岸工程,369
河海大学,理科,农业水利工程,369
河海大学,理科,工程管理,369
河海大学,理科,信息管理与信息系统,369
河海大学,理科,土木工程,368
河海大学,理科,通信工程,368
河海大学,理科,电子信息工程,368
河海大学,理科,自动化,368
河海大学,理科,工程力学（大禹徐芝纶班）,368
河海大学,理科,数学类（数学与应用数学、信息与计算科学）,368
河海大学,理科,国际经济与贸易（常州校区）,354
河海大学,理科,工商管理（常州校区）,354
河海大学,理科,会计学（常州校区）,353
河海大学,理科,通信工程（常州校区）,352
河海大学,理科,能源与动力工程（常州校区）,352
河海大学,理科,计算机科学与技术（常州校区）,352
河海大学,理科,物联网工程（常州校区）,352
河海大学,理科,工业设计（常州校区）,352
河海大学,理科,自动化（常州校区）,351
河海大学,理科,信息管理与信息系统（常州校区）,351
河海大学,理科,电子科学与技术（常州校区）,351
河海大学,理科,机械工程（常州校区）,351
河海大学,理科,金属材料工程（常州校区）,351
河海大学,理科,环境科学与工程类（环境科学）（中外合作办学）,347
河海大学,文科,会计学,363
河海大学,文科,土地资源管理,361
河海大学,文科,国际经济与贸易,361
河海大学,文科,人力资源管理,360
河海大学,文科,财务管理,360
河海大学,文科,法学,359
河海大学,文科,英语,359
河海大学,文科,思想政治教育,359
河海大学,文科,法语,359
河海大学,文科,广播电视学,359
河海大学,文科,劳动与社会保障,359
河海大学,文科,市场营销,359
河海大学,文科,会计学（常州校区）,351
河海大学,文科,国际经济与贸易（常州校区）,349
河海大学,文科,工商管理（常州校区）,349
华中师范大学,理科,物理学（基地班）,363
华中师范大学,理科,英语,361
华中师范大学,理科,数学与应用数学,361
华中师范大学,理科,数字媒体技术,360
华中师范大学,理科,翻译,360
华中师范大学,理科,心理学类,360
华中师范大学,理科,信息管理与信息系统,359
华中师范大学,理科,电子商务,359
华中师范大学,理科,社会学类,359
华中师范大学,理科,地理科学类,359
华中师范大学,理科,信息资源管理,359
华中师范大学,理科,电子信息类,359
华中师范大学,理科,化学类,359
华中师范大学,理科,生物科学类,359
华中师范大学,理科,金融工程,359
华中师范大学,文科,中国语言文学类,362
华中师范大学,文科,法语,361
华中师范大学,文科,历史学类,361
华中师范大学,文科,教育学类,361
华中师范大学,文科,法学,360
华中师范大学,文科,国际政治,360
华中师范大学,文科,旅游管理,359
华中师范大学,文科,日语,359
华中师范大学,文科,房地产开发与管理,359
华中师范大学,文科,公共管理类,359
华中师范大学,文科,思想政治教育,359
华中师范大学,文科,朝鲜语,359
四川大学,理科,临床医学（八年制）,385
四川大学,理科,口腔医学,382
四川大学,理科,临床医学,380
四川大学,理科,法学,376
四川大学,理科,数学与应用数学（基地班）,376
四川大学,理科,基础医学（基地班）,376
四川大学,理科,中国语言文学类,376
四川大学,理科,化学类（含基地班）,376
四川大学,理科,生物科学类（含基地班）,376
四川大学,理科,高分子材料与工程,375
四川大学,理科,过程装备与控制工程,375
四川大学,理科,经济学类,375
四川大学,理科,数学类,375
四川大学,理科,计算机类,375
四川大学,理科,化工与制药类,375
四川大学,理科,数学与应用数学（数学经济创新班）,375
四川大学,理科,口腔医学技术,375
四川大学,理科,金融学类,374
四川大学,理科,能源与动力工程,374
四川大学,理科,核工程与核技术,374
四川大学,理科,轻化工程,374
四川大学,理科,食品科学与工程,374
四川大学,理科,纺织工程,374
四川大学,理科,预防医学,374
四川大学,理科,法医学,374
四川大学,理科,新闻传播学类,374
四川大学,理科,工商管理类,374
四川大学,理科,网络空间安全,374
四川大学,理科,公共管理类,374
四川大学,理科,物理学类（含基地班）,374
四川大学,理科,微电子科学与工程,373
四川大学,理科,无机非金属材料工程,373
四川大学,理科,机械设计制造及其自动化,373
四川大学,理科,材料成型及控制工程,373
四川大学,理科,通信工程,373
四川大学,理科,自动化,373
四川大学,理科,软件工程,373
四川大学,理科,安全工程,373
四川大学,理科,工程力学,373
四川大学,理科,药学,373
四川大学,理科,电气工程及其自动化,373
四川大学,理科,电子信息类,373
四川大学,理科,土木类,373
四川大学,理科,环境科学与工程类,373
四川大学,理科,建筑类,373
四川大学,理科,水利类,373
四川大学,理科,航空航天类,373
四川大学,理科,医学技术类,373
四川大学,理科,食品卫生与营养学,373
四川大学,理科,新能源材料与器件,373
四川大学,文科,经济学类,376
四川大学,文科,中国语言文学类,376
四川大学,文科,西班牙语,375
四川大学,文科,法学,374
四川大学,文科,日语,374
四川大学,文科,俄语,374
四川大学,文科,历史学类,374
四川大学,文科,图书情报与档案管理类,374
四川大学,文科,旅游管理类,374
四川大学,文科,国际政治,374
贵州大学,理科,计算机类,346
贵州大学,理科,机械类,346
贵州大学,理科,土木类,345
贵州大学,文科,中国语言文学类,347
贵州大学,文科,财政学类,344
贵州大学,文科,工商管理类,343
浙江大学,理科,科技与创意设计试验班,400
浙江大学,理科,工科试验班（竺可桢学院交叉创新平台）,400
浙江大学,理科,医学试验班,398
浙江大学,理科,理科试验班类（生命、环境、化学与地学）,398
浙江大学,理科,工科试验班（机械与能源）,397
浙江大学,理科,社会科学试验班,396
浙江大学,理科,理科试验班类,396
浙江大学,理科,工科试验班（信息）,396
浙江大学,理科,工科试验班（电气与自动化）,396
浙江大学,文科,社会科学试验班,385
浙江大学,文科,人文科学试验班（外国语言文学）,383
浙江大学,文科,人文科学试验班,383
浙江大学,文科,人文科学试验班（传媒）,383
东北师范大学,理科,化学（师范）,358
东北师范大学,理科,物流管理与工程类（物流管理）（中外合作办学）,332
东北师范大学,文科,图书情报与档案管理类（图书馆学、信息资源管理）,352
东北师范大学,文科,公共管理类（公共事业管理）（中外合作办学）,344
东北师范大学,文科,物流管理与工程类（物流管理）（中外合作办学）,335
武汉大学,理科,金融学类（数理经济与数理金融试验班）,390
武汉大学,理科,经济学类,388
武汉大学,理科,工商管理类,386
武汉大学,理科,理科试验班,386
武汉大学,理科,图书情报与档案管理类,386
武汉大学,理科,电气工程及其自动化,385
武汉大学,理科,数学类,385
武汉大学,理科,管理科学与工程类（经济与管理学院）,385
武汉大学,理科,计算机科学与技术,384
武汉大学,理科,生物科学类,384
武汉大学,理科,计算机类,384
武汉大学,理科,建筑类（建筑学）（中外合作办学）,384
武汉大学,理科,软件工程,383
武汉大学,理科,遥感科学与技术,383
武汉大学,理科,管理科学与工程类（信息管理学院）,383
武汉大学,理科,临床医学（学制5年）,383
武汉大学,理科,自动化,382
武汉大学,理科,工程力学,382
武汉大学,理科,地球物理学,382
武汉大学,理科,电子信息类,382
武汉大学,理科,化学类,382
武汉大学,理科,水利类,382
武汉大学,理科,测绘类,382
武汉大学,理科,建筑类,382
武汉大学,理科,临床医学（学制8年）,382
武汉大学,理科,基础医学,382
武汉大学,理科,地理科学类,382
武汉大学,理科,环境科学与工程类,382
武汉大学,理科,能源动力类,381
武汉大学,理科,土地资源管理,381
武汉大学,理科,机械类,381
武汉大学,理科,物理学类,381
武汉大学,理科,土木类,381
武汉大学,理科,轻工类,381
武汉大学,理科,药学类,381
武汉大学,理科,临床医学（“5+3”一体化）,381
武汉大学,文科,法学,385
武汉大学,文科,经济学类,385
武汉大学,文科,新闻传播学类,383
武汉大学,文科,人文科学试验班,383
武汉大学,文科,英语,382
武汉大学,文科,心理学,382
武汉大学,文科,中国语言文学类,382
武汉大学,文科,工商管理类,382
武汉大学,文科,哲学类,382
武汉大学,文科,历史学类,381
武汉大学,文科,政治学类,381
武汉大学,文科,公共管理类,381
武汉大学,文科,公共卫生与预防医学类,381
武汉大学,文科,图书情报与档案管理类,381
武汉大学,文科,社会学类,380
